provider_id,hospital_name,street_address,po_box,city,state,zip_code,county,fips,rural_urban,total_general_bed_count,total_general_annual_occupancy_rate,total_general_number_of_empty_beds,intensive_care_bed_count,intensive_care_annual_occupancy_rate,intensive_care_number_of_empty_beds,total_population,population_60_or_older,percent_of_population_60_or_older
320009,LOVELACE MEDICAL CENTER- DOWNTOWN,601 MARTIN LUTHER KING  JR. NE,,ALBUQUERQUE,NM,87102,BERNALILLO,35001,urban,293.0,58.68,121.0,48.0,52.05,23.0,677692,145554,21.48
050761,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,,TARZANA,CA,91356,LOS ANGELES,06037,urban,246.0,58.68,101.0,27.0,39.21,16.0,10098052,1847041,18.29
100117,BAPTIST MEDICAL CENTER-BEACHES,1350 THIRTEENTH AVENUE SOUTH,,JACKSONVILLE BEACH,FL,32250,DUVAL,12031,urban,135.0,58.67,55.0,,,,924229,177691,19.23
440183,ST. FRANCIS HOSPITAL,5959 PARK AVENUE,,MEMPHIS,TN,38119,SHELBY,47157,urban,324.0,58.65,134.0,,,,937005,175527,18.73
010130,ST. VINCENTS ST. CLAIR,7063 VETERANS PARKWAY,,PELL CITY,AL,35125,ST. CLAIR,01115,urban,40.0,58.64,16.0,6.0,64.02,2.0,87306,19232,22.03
360152,DOCTORS HOSPITAL,5100 W. BROAD STREET,,COLUMBUS,OH,43228,FRANKLIN,39049,urban,171.0,58.62,70.0,18.0,60.78,7.0,1275333,213918,16.77
080006,NANTICOKE MEMORIAL HOSPITAL,801 MIDDLEFORD ROAD,,SEAFORD,DE,19973,SUSSEX,10005,urban,94.0,58.59,38.0,9.0,45.3,4.0,219540,75517,34.4
070020,MIDDLESEX HOSPITAL,28 CRESCENT STREET,,MIDDLETOWN,CT,06457-,MIDDLESEX,09007,urban,209.0,58.58,86.0,24.0,77.1,5.0,163368,42895,26.26
320004,GERALD CHAMPION REGIONAL MEDICAL CTR,2669 N SCENIC DR,,ALAMOGORDO,NM,83310,OTERO,35035,rural,50.0,58.58,20.0,10.0,58.88,4.0,65745,14666,22.31
240104,ST. FRANCIS REGIONAL MEDICAL CENTER,1455 ST. FRANCIS AVENUE,,SHAKOPEE,MN,55379-,SCOTT,27139,urban,86.0,58.55,35.0,,,,143372,21223,14.8
390196,AMERICAN ONCOLOGIC HOSPIAL,7701 BURHOLME AVENUE,,PHILADELPHIA,PA,19111,PHILADELPHIA,42101,urban,100.0,58.53,41.0,8.0,53.12,3.0,1575522,294538,18.69
370089,TAHLEQUAH CITY HOSPITAL,E DOWNING,1008,TAHLEQUAH,OK,74464,CHEROKEE,40021,rural,70.0,58.52,29.0,14.0,43.33,7.0,48599,10358,21.31
150042,GOOD SAMARITAN HOSPITAL,520 SOUTH 7TH STREET,,VINCENNES,IN,47591,KNOX,18083,rural,99.0,58.51,41.0,30.0,65.29,10.0,37409,8760,23.42
060032,ROSE MEDICAL CENTER,4567 EAST NINTH AVENUE,,DENVER,CO,80220,DENVER,08031,urban,226.0,58.48,93.0,35.0,38.47,21.0,693417,112708,16.25
390156,MERCY CATHOLIC MEDICAL CENTER,LANSDOWNE AVE & BAILEY RD.,,DARBY,PA,19023,USA,42045,urban,292.0,58.44,121.0,18.0,19.51,14.0,563527,125528,22.28
450840,TEXAS HEALTH HOSPITAL ALLEN,1105 N. CENTRAL EXPRESSWAY,,ALLEN,TX,75013,COLLIN,48085,urban,44.0,58.42,18.0,8.0,43.32,4.0,944350,143728,15.22
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,,SARASOTA,FL,34233-,SARASOTA,12115,urban,139.0,58.41,57.0,16.0,49.83,8.0,412144,179104,43.46
260110,SOUTHEASTHEALTH,1701 LACEY STREET,,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,29031,urban,188.0,58.38,78.0,,,,78324,17185,21.94
200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,,ROCKPORT,ME,04856-4240,KNOX,23013,rural,81.0,58.37,33.0,8.0,70.65,2.0,39823,12641,31.74
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,,MOUNT KISCO,NY,10549,WESTCHESTER,36119,urban,168.0,58.37,69.0,16.0,42.28,9.0,968815,218649,22.57
100290,THE VILLAGES REGIONAL HOSPITAL,1451 EL CAMINO REAL,,THE VILLAGES,FL,32159-0041,SUMTER,12119,urban,277.0,58.35,115.0,56.0,46.29,30.0,120999,78533,64.9
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 ELEVENTH STREET,,VICTOR VALLEY,CA,92392-,SAN BERNARDINO,06071,urban,101.0,58.31,42.0,10.0,52.14,4.0,2135413,341948,16.01
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,,DUBUQUE,IA,52001,DUBUQUE,19061,urban,150.0,58.24,62.0,8.0,60.31,3.0,96802,22841,23.6
060001,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,,GREELEY,CO,80631,WELD,08123,urban,225.0,58.15,94.0,16.0,65.84,5.0,295123,50930,17.26
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,,BOSTON,MA,02120,SUFFOLK,25025,urban,98.0,58.08,41.0,10.0,27.67,7.0,791766,129585,16.37
020017,ALASKA REGIONAL HOSPITAL,2801 DEBAR ROAD,,ANCHORAGE,AK,99508,MUNICIPALITY OF ANCHORAGE,02020,urban,164.0,58.01,68.0,14.0,68.88,4.0,296112,45533,15.38
100187,PALMETTO GENERAL HOSPITAL,2001 W. 68TH STREET,,HIALEAH,FL,33016,DADE,12086,urban,367.0,58.0,154.0,57.0,69.96,17.0,2715516,575603,21.2
330235,AUBURN MEMORIAL HOSPITAL,17 LANSING STREET,,AUBURN,NY,13021,CAYUGA,36011,rural,85.0,57.97,35.0,,,,77868,19477,25.01
230055,DICKINSON COUNTY HEALTHCARE SYSTEM,1721 S. STEPHENSON AVENUE,,IRON MOUNTAIN,MI,49801-,DICKINSON,26043,rural,39.0,57.97,16.0,6.0,66.85,1.0,25570,7616,29.78
310115,HACKETTSTOWN MEDICAL CENTER,651 WILLOW GROVE STREET,,HACKETTSTOWN,NJ,07823,WARREN,34041,urban,64.0,57.97,26.0,8.0,64.88,2.0,106293,25430,23.92
100079,UNIVERSITY OF MIAMI HOSP & CLINICS,1475 N.W. 12TH AVENUE,,MIAMI,FL,33136-,MIAMI-DADE,12086,urban,524.0,57.95,220.0,23.0,57.46,9.0,2715516,575603,21.2
100213,BLAKE MEDICAL CENTER,2020 59TH STREET,,BRADENTON,FL,34209,MANATEE,12081,urban,324.0,57.94,136.0,43.0,62.41,16.0,373853,126482,33.83
230040,SPECTRUM HEALTH PENNOCK,1009 WEST GREEN STREET,,HASTINGS,MI,49058,BARRY,26015,urban,25.0,57.93,10.0,6.0,61.65,2.0,60057,15311,25.49
100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,,CLEARWATER,FL,33756-3804,PINELLAS,12103,urban,590.0,57.87,248.0,38.0,95.03,1.0,957875,302587,31.59
220108,BIDMC-MILTON HOSPITAL  INC,199 REEDSDALE ROAD,,MILTON,MA,02186,NORFOLK,25021,urban,102.0,57.85,42.0,8.0,65.96,2.0,698249,158739,22.73
220084,EMERSON HOSPITAL,133 ORNC,,CONCORD,MA,01742,MIDDLESEX,25017,urban,111.0,57.81,46.0,14.0,48.28,7.0,1595192,328851,20.62
360020,SUMMA HEALTH SYSTEM,525 E. MARKET STREET,2090,AKRON,OH,44308-,SUMMIT,39153,urban,602.0,57.81,254.0,64.0,32.4,43.0,541810,130005,23.99
050072,KFH - WALNUT CREEK,1425 SOUTH MAIN STREET,,WALNUT CREEK,CA,94596-,CONTRA COSTA,06013,urban,233.0,57.8,98.0,24.0,55.55,10.0,1133247,238982,21.09
050382,EMANATE HEALTH MEDICAL CENTER,210 WEST SAN BERNARDINO ROAD,,COVINA,CA,91723,LOS ANGELES,06037,urban,481.0,57.8,202.0,20.0,86.36,2.0,10098052,1847041,18.29
050678,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,,FOUNTAIN VALLEY,CA,92708,ORANGE,06059,urban,218.0,57.79,92.0,21.0,84.31,3.0,3164182,617142,19.5
050609,KFH - OC-ANAHEIM,3440 E. LA PALMA AVENUE,,ANAHEIM,CA,92806-2020,ORANGE,06059,urban,467.0,57.79,197.0,60.0,49.28,30.0,3164182,617142,19.5
310058,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVENUE,,PARAMUS,NJ,07652,BERGEN,34003,urban,127.0,57.77,53.0,9.0,19.57,7.0,929999,214801,23.1
130002,ST LUKES MAGIC VALLEY REG MED CTR,801 POLE LINE ROAD WEST,409,TWIN FALLS,ID,83301,TWIN FALLS,16083,rural,171.0,57.76,72.0,30.0,35.21,19.0,83666,17012,20.33
060128,UCHEALTH LONGS PEAK HOSPITAL,1750 E. KEN PRATT BOULEVARD,,LONGMONT,CO,80504,BOULDER,08013,urban,50.0,57.72,21.0,6.0,67.26,1.0,321030,62511,19.47
070005,WATERBURY HOSPITAL,64 ROBBINS STREET,,WATERBURY,CT,06708,NEW HAVEN,09009,urban,213.0,57.66,90.0,20.0,64.11,7.0,859339,199226,23.18
190006,UNIVERSITY HOSPITAL & CLINICS,2390 WEST CONGRESS STREET,,LAFAYETTE,LA,70506,LAFAYETTE PARISH,22055,urban,52.0,57.64,22.0,10.0,43.37,5.0,240091,43283,18.03
140122,ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK STREET,,HINSDALE,IL,60521-,DUPAGE,17043,urban,244.0,57.61,103.0,58.0,49.18,29.0,931743,195042,20.93
230176,BEAUMONT HOSPITAL-TRENTON,5450 FORT STREET,,TRENTON,MI,48183,WAYNE,26163,urban,193.0,57.61,81.0,28.0,48.1,14.0,1761382,369772,20.99
450670,HCA HOUSTON HEALTHCARE TOMBALL,605 HOLDERRIETH BLVD,,TOMBALL,TX,77375,HARRIS,48201,urban,194.0,57.6,82.0,20.0,52.71,9.0,4602523,680268,14.78
370211,INTEGRIS CANADIAN VALLEY HOSPITAL,1201 HEALTH CARE PARKWAY,,YUKON,OK,73009,CANADIAN,40017,urban,66.0,57.57,28.0,8.0,64.55,2.0,136710,24620,18.01
450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,,NORTH RICHLAND HILLS,TX,76180,TARRANT,48439,urban,137.0,57.56,58.0,20.0,66.74,6.0,2019977,320578,15.87
190125,ST. FRANCIS MEDICAL CENTER,309 JACKSON ST,,MONROE,LA,71201,OUACHITA PARISH,22073,urban,337.0,57.55,143.0,32.0,74.93,8.0,156075,31527,20.2
230275,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,,SAGINAW,MI,48603,SAGINAW,26145,urban,7.0,57.53,2.0,,,,192778,48230,25.02
340090,JOHNSTON HEALTH,509 NORTH BRIGHTLEAF BLVD,,SMITHFIELD,NC,27577,JOHNSTON,37101,urban,179.0,57.53,76.0,24.0,23.98,18.0,191172,35505,18.57
110051,UNION GENERAL HOSPITAL,130 HOSPITAL CIRCLE SUITE B,,BLAIRSVILLE,GA,30512,UNION,13291,rural,39.0,57.51,16.0,5.0,28.33,3.0,22775,9388,41.22
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,,MARYVILLE,IL,62062-1000,MADISON,17119,urban,130.0,57.51,55.0,24.0,27.16,17.0,265670,61711,23.23
390097,HOLY REDEEMER HOSPITAL,1648 HUNTINGTON PIKE,,MEADOWBROOK,PA,19046,MONTGOMERY,42091,urban,201.0,57.49,85.0,20.0,51.75,9.0,821301,194049,23.63
140049,WEST SUBURBAN HOSP MED CTR,3 ERIE COURT,,OAK PARK,IL,60302,COOK,17031,urban,135.0,57.47,57.0,21.0,48.79,10.0,5223719,1026327,19.65
390219,LATROBE AREA HOSPITAL,ONE MELLON WAY,,LATROBE,PA,15650-,WESTMORELAND,42129,urban,117.0,57.46,49.0,11.0,54.67,4.0,354751,105182,29.65
070029,BRISTOL HOSPITAL  INC,BREWSTER ROAD,977,BRISTOL,CT,06111-0977,HARTFORD,09003,urban,106.0,57.45,45.0,14.0,53.95,6.0,894730,204259,22.83
220016,BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,,GREENFIELD,MA,01301,FRANKLIN,25011,rural,89.0,57.44,37.0,6.0,42.79,3.0,70935,20568,29.0
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BLVD,,DUBLIN,GA,31021,LAURENS,13175,rural,145.0,57.43,61.0,16.0,79.32,3.0,47418,10771,22.72
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 S.E. 32ND AVENUE,,MILWAUKIE,OR,97222-,CLACKAMAS,41005,urban,40.0,57.39,17.0,6.0,38.72,3.0,405788,98359,24.24
100266,GULF BREEZE HOSPITAL,1100 GULF BREEZE PARKWAY,,GULF BREEZE,FL,32561,SANTA ROSA,12113,urban,65.0,57.38,27.0,8.0,50.68,3.0,170442,36675,21.52
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVENUE,,MIRAMAR,FL,33029,BROWARD,12011,urban,178.0,57.34,75.0,18.0,46.35,9.0,1909151,420270,22.01
040010,MERCY MEDICAL CENTER,2710 RIFE MEDICAL LANE,,ROGERS,AR,72758,BENTON,05007,urban,206.0,57.34,87.0,24.0,67.41,7.0,258980,46439,17.93
320018,MEMORIAL MEDICAL CENTER,2450 S. TELSHORE BLVD,,LAS CRUCES,NM,88011-5076,DONA ANA,35013,urban,199.0,57.33,84.0,28.0,78.27,6.0,215338,43443,20.17
050636,POMERADO HOSPITAL,15615 POMERADO RD,,POWAY,CA,92064-2405,SAN DIEGO,06073,urban,95.0,57.3,40.0,12.0,65.98,4.0,3302833,623249,18.87
220030,BAYSTATE WING HOSPITAL & MEDICAL CTR,40 WRIGHT STREET,,PALMER,MA,01069,HAMPDEN,25013,urban,46.0,57.3,19.0,6.0,58.22,2.0,469116,105381,22.46
240100,SANFORD BEMIDJI,1300 ANNE STREET NW,,BEMIDJI,MN,56601,BELTRAMI,27007,rural,103.0,57.26,44.0,19.0,31.59,13.0,46117,9915,21.5
500044,DEACONESS MEDICAL CENTER,800 WEST FIFTH AVENUE,,SPOKANE,WA,99210-0248,SPOKANE,53063,urban,267.0,57.25,114.0,35.0,41.82,20.0,497875,108006,21.69
100040,ST. VINCENTS MEDICAL CENTER-RIVERSI,1 SHIRCLIFF WAY,,JACKSONVILLE,FL,32204,DUVAL,12031,urban,479.0,57.24,204.0,29.0,71.17,8.0,924229,177691,19.23
270017,SAINT JAMES HEALTHCARE,400 SOUTH CLARK,,BUTTE,MT,59701,SILVER BOW,30093,rural,71.0,57.23,30.0,11.0,48.32,5.0,34814,8921,25.62
450002,THE HOSPITALS OF PROVIDENCE - MEMORI,2001 NORTH OREGON,,EL PASO,TX,79902,EL PASO,48141,urban,308.0,57.2,132.0,20.0,53.71,9.0,837654,136598,16.31
140162,ST. JOSEPH MEDICAL CENTER,2200 E WASHINGTON,,BLOOMINGTON,IL,61701,MCLEAN,17113,urban,137.0,57.2,58.0,,,,173219,30824,17.79
050736,MONTEREY PARK HOSPITAL,900 S. ATLANTIC BLVD,,MONTEREY PARK,CA,91754-,LOS ANGELES,06037,urban,101.0,57.15,43.0,4.0,76.44,0.0,10098052,1847041,18.29
340187,DAVIE MEDICAL CENTER,329 NC HIGHWAY 801 N,,BERMUDA RUN,NC,27006-7905,DAVIE,37059,urban,18.0,57.14,7.0,,,,41991,11421,27.2
360002,UH SAMARITAN MEDICAL CENTER,1025 CENTER STREET,,ASHLAND,OH,44805-4098,ASHLAND,39005,rural,39.0,57.13,16.0,6.0,47.36,3.0,53477,13231,24.74
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DRIVE,,CORAL SPRINGS,FL,33065-,BROWARD,12011,urban,224.0,57.11,96.0,16.0,75.8,3.0,1909151,420270,22.01
100315,VIERA HOSPITAL INC,8745 WICKHAM ROAD,,VIERA,FL,32940,BREVARD,12009,urban,84.0,57.11,36.0,20.0,52.18,9.0,576808,176528,30.6
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,,SANDUSKY,OH,44870-,ERIE,39043,rural,183.0,57.1,78.0,18.0,57.08,7.0,75136,21179,28.19
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PARKWAY,,KISSIMMEE,FL,34758,OSCEOLA,12097,urban,76.0,57.02,32.0,6.0,70.0,1.0,338619,60783,17.95
110129,ST. FRANCIS HOSPITAL  INC.,2122 MANCHESTER EXPRESSWAY,7000,COLUMBUS,GA,31904,MUSCOGEE,13215,urban,312.0,56.99,134.0,28.0,47.16,14.0,196670,35499,18.05
110226,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,,LITHONIA,GA,30058,DEKALB,13089,urban,90.0,56.98,38.0,8.0,77.77,1.0,743187,126327,17.0
450563,BAYLOR MEDICAL CENTER-GRAPEVINE,1650 WEST COLLEGE ST,,GRAPEVINE,TX,76051,TARRANT,48439,urban,275.0,56.98,118.0,20.0,57.58,8.0,2019977,320578,15.87
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DRIVE,,LAURINBURG,NC,28352-,SCOTLAND,37165,rural,97.0,56.96,41.0,8.0,51.44,3.0,35262,8372,23.74
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,,ROCKFORD,IL,61108-2472,WINNEBAGO,17201,urban,248.0,56.96,106.0,38.0,59.96,15.0,286174,66711,23.31
250034,BAPTIST MEM HOSPITAL NORTH MISS,1100 BELK BOULEVARD,,OXFORD,MS,38655,LAFAYETTE,28071,rural,169.0,56.95,72.0,24.0,49.54,12.0,53459,8748,16.36
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION AVE,,NEW ROCHELLE,NY,10802,WESTCHESTER,36119,urban,151.0,56.92,65.0,12.0,15.73,10.0,968815,218649,22.57
380014,GOOD SAMARITAN HOSPITAL CORVALLIS,3600 NW SAMARITAN DRIVE,1068,CORVALLIS,OR,97330-,BENTON,41003,urban,168.0,56.92,72.0,12.0,72.79,3.0,89780,18987,21.15
370149,ST ANTHONY SHAWNEE HOSPITAL,1102 WEST MACARTHUR,,SHAWNEE,OK,74801-,POTTAWATOMIE,40125,rural,77.0,56.9,33.0,14.0,40.22,8.0,72000,15856,22.02
390066,THE GOOD SAMARITAN HOSPITAL,THE GOOD SAMARITAN HOSPITAL,241 SOUTH FOURTH ST,LEBANON,PA,17042,LEBANON,42075,urban,145.0,56.86,62.0,18.0,59.21,7.0,138674,35336,25.48
100286,PHYSICIANS REGIONAL MEDICAL CENTER,6101 PINE RIDGE ROAD,,NAPLES,FL,34119,COLLIER,12021,urban,201.0,56.86,86.0,24.0,31.82,16.0,363922,137534,37.79
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL ROAD,202,BURLINGTON,NC,27215,ALAMANCE,37001,urban,176.0,56.85,75.0,20.0,46.08,10.0,160576,36356,22.64
140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,,HARVEY,IL,60426,COOK,17031,urban,268.0,56.83,115.0,25.0,41.42,14.0,5223719,1026327,19.65
040134,ARKANSAS HEART HOSPITAL,1701 S. SHACKELFORD ROAD,,LITTLE ROCK,AR,72211,PULASKI,05119,urban,112.0,56.83,48.0,,,,393463,81473,20.71
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL DRIVE,,DUBLIN,OH,43016,FRANKLIN,39049,urban,102.0,56.79,44.0,,,,1275333,213918,16.77
250077,WAYNE GENERAL HOSPITAL,950 MATHEW DRIVE,590,WAYNESBORO,MS,39367-,WAYNE,28153,rural,49.0,56.76,21.0,6.0,44.66,3.0,20422,4594,22.5
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,,CINCINNATI,OH,45255-0589,HAMILTON,39061,urban,257.0,56.74,111.0,37.0,43.03,21.0,812037,172217,21.21
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,,LANCASTER,OH,43130-,FAIRFIELD,39045,urban,213.0,56.73,92.0,20.0,61.9,7.0,152910,32701,21.39
310003,PALISADES MEDICAL CENTER,7600 RIVER ROAD,,NORTH BERGEN,NJ,07047,HUDSON,34017,urban,202.0,56.72,87.0,10.0,54.47,4.0,668631,111445,16.67
220015,COOLEY DICKINSON HOSPITAL,30 LOCUST STREET,,NORTHAMPTON,MA,01060,HAMPSHIRE,25015,urban,118.0,56.7,51.0,11.0,54.62,4.0,161159,36199,22.46
050226,ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,,ANAHEIM,CA,92801-,ORANGE,06059,urban,223.0,56.68,96.0,32.0,26.53,23.0,3164182,617142,19.5
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BLVD,,BOLINGBROOK,IL,60440-,WILL,17197,urban,110.0,56.66,47.0,12.0,54.77,5.0,688697,121617,17.66
140015,BLESSING HOSPITAL,1005 BROADWAY,,QUINCY,IL,62301,ADAMS,17001,rural,246.0,56.65,106.0,25.0,58.56,10.0,66427,17182,25.87
330396,WOODHULL HOSPTIAL CENTER,760 BROADWAY,,BROOKLYN,NY,11206,KINGS,36047,urban,238.0,56.65,103.0,24.0,10.91,21.0,2600747,482522,18.55
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,,BUFFALO,NY,14214,ERIE,36029,urban,379.0,56.64,164.0,30.0,37.37,18.0,919866,220731,24.0
050082,ST. JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,,CAMARILLO,CA,93030,VENTURA,06111,urban,242.0,56.64,104.0,20.0,76.73,4.0,848112,173209,20.42
220017,STEWARD CARNEY HOPSITAL,2100 DORCHESTER AVENUE,,DORCHESTER,MA,02124,SUFFOLK,25025,urban,110.0,56.64,47.0,10.0,33.45,6.0,791766,129585,16.37
010085,DECATUR MORGAN - DECATUR CAMPUS,7TH STREET S.E.,2239,DECATUR,AL,35609-,MORGAN,01103,urban,200.0,56.62,86.0,23.0,72.72,6.0,119122,27607,23.18
310024,ROBERT WOOD JOHNSON UNIV HOSP @ RAH,865 STONE STREET,,RAHWAY,NJ,07065,UNION,34039,urban,122.0,56.59,52.0,,,,553066,108386,19.6
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,,PHOENIXVILLE,PA,19460,CHESTER,42029,urban,124.0,56.54,54.0,24.0,42.79,13.0,517156,112758,21.8
050261,SIERRA VIEW MED. CTR.,465 W. PUTNAM AVE.,,PORTERVILLE,CA,93257-,TULARE,06107,urban,128.0,56.52,55.0,10.0,44.85,5.0,460477,71426,15.51
050690,KFH - SANTA ROSA,401 BICENTENNIAL WAY,,SANTA ROSA,CA,95403-,SONOMA,06097,urban,173.0,56.49,75.0,20.0,26.79,14.0,501317,128670,25.67
160047,JENNIE EDMUNDSON MEMORIAL,933 EAST PIERCE STREET,,COUNCIL BLUFFS,IA,51503-,POTTAWATTAMIE,19155,urban,110.0,56.49,47.0,13.0,32.96,8.0,93503,21891,23.41
140172,FRANCISCAN ST. JAMES HEALTH,20201 SOUTH CRAWFORD AVE,,OLYMPIA FIELDS,IL,60461,COOK,17031,urban,218.0,56.45,95.0,33.0,66.22,11.0,5223719,1026327,19.65
120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,69,KEALAKEKUA,HI,96750,USA,15001,rural,83.0,56.44,36.0,9.0,49.56,4.0,197658,54863,27.76
520063,ST. JOSEPHS COMM. HOSPT.,3200 PLESANT VALLEY ROAD,,WEST BEND,WI,53095,WASHINGTON,55131,urban,70.0,56.43,30.0,6.0,50.27,2.0,134535,31380,23.32
160033,GENESIS MEDICAL CENTER - DAVENPORT,1227 EAST RUSHOLME,,DAVENPORT,IA,52803-,SCOTT,19163,urban,295.0,56.42,128.0,29.0,44.07,16.0,172288,37677,21.87
330090,ARNOT-OGDEN MEDICAL CENTER,600 ROE AVENUE,,ELMIRA,NY,14905,CHEMUNG,36015,urban,224.0,56.41,97.0,20.0,78.19,4.0,85740,21298,24.84
670043,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,,CEDAR PARK,TX,78613-,TRAVIS,48453,urban,93.0,56.39,40.0,12.0,31.62,8.0,1203166,168027,13.97
390076,BRANDYWINE HOSPITAL,200 REECEVILLE ROAD,,COATSVILLE,PA,19320-,CHESTER,42029,urban,155.0,56.37,67.0,15.0,41.0,8.0,517156,112758,21.8
420067,BEAUFORT MEMORIAL HOSPITAL,955 S. RIBAUT ROAD,,BEAUFORT,SC,29902-,BEAUFORT,45013,urban,167.0,56.36,72.0,12.0,60.32,4.0,182658,59353,32.49
010029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PKWY,,OPELIKA,AL,36802-,LEE,01081,urban,372.0,56.33,162.0,20.0,55.01,8.0,159287,25778,16.18
010090,PROVIDENCE HOSPITAL,6801 AIRPORT BLVD,,MOBILE,AL,36608,MOBILE,01097,urban,349.0,56.32,152.0,33.0,65.12,11.0,414659,90146,21.74
260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON,,ST. JOSEPH,MO,64506-3398,BUCHANAN,29021,urban,352.0,56.32,153.0,21.0,73.75,5.0,89076,19193,21.55
450209,NORTHWEST TEXAS HOSPITAL,1501 S. COULTER AVENUE,,AMARILLO,TX,79106-1770,POTTER,48375,urban,347.0,56.29,151.0,51.0,70.31,15.0,120899,20168,16.68
140252,NORTHWEST COMMUNITY HOSPITAL,800 WEST CENTRAL ROAD,,ARLINGTON HEIGHTS,IL,60005,COOK,17031,urban,412.0,56.25,180.0,60.0,37.15,37.0,5223719,1026327,19.65
050121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,,HANFORD,CA,93230-,KINGS,06031,urban,230.0,56.25,100.0,22.0,34.52,14.0,150075,20937,13.95
240056,RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,,WACONIA,MN,55387,CARVER,27019,urban,112.0,56.25,49.0,18.0,90.29,1.0,100416,16444,16.38
450669,MEDICAL CITY LEWISVILLE,500 WEST MAIN,,LEWISVILLE,TX,75067-,DENTON,48121,urban,138.0,56.24,60.0,12.0,66.37,4.0,807047,113495,14.06
510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVENUE SW,,SOUTH CHARLESTON,WV,25309-,KANAWHA,54039,urban,178.0,56.22,77.0,,,,185710,50219,27.04
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVENUE,,COLUMBIA,TN,38401-,MAURY,47119,urban,259.0,56.22,113.0,41.0,88.89,4.0,89776,19644,21.88
260091,SSM HEALTH ST. MARYS HOSPITAL - STL,6420 CLAYTON ROAD,,ST. LOUIS,MO,63117-,ST. LOUIS,29189,urban,634.0,56.2,277.0,52.0,66.56,17.0,998684,240193,24.05
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,,FREDERICKSBURG,VA,22408,SPOTSYLVANIA,51177,urban,105.0,56.2,45.0,12.0,44.68,6.0,131412,24594,18.72
100177,CAPE CANAVERAL HOSPITAL INC,701 WEST COCOA BEACH CAUSEWAY,PO BOX 320069,COCOA BEACH,FL,32933,BREVARD,12009,urban,150.0,56.17,65.0,12.0,69.59,3.0,576808,176528,30.6
450147,DETAR HEALTHCARE SYSTEMS,506 E. ANTONIO STREET,,VICTORIA,TX,77901-,VICTORIA,48469,urban,174.0,56.14,76.0,21.0,69.69,6.0,91970,19786,21.51
