area_title,total_businesses,total_employees,industry_code,industry_title,size_title,disclosure_warning,businesses,total_qtrly_wages,employees,avg_annual_wage
US,10128767,145906375,452,General merchandise stores,100 to 249 employees per establishment,FALSE,5516,6039152503,936613,25791.46
US,10128767,145906375,452,General merchandise stores,250 to 499 employees per establishment,FALSE,3527,8269710733,1149369,28779.99
US,10128767,145906375,452,General merchandise stores,500 to 999 employees per establishment,FALSE,63,397776429,42164,37736.42
US,10128767,145906375,452,General merchandise stores,1000 or more employees per establishment,FALSE,10,177536134,16641,42673.54
US,10128767,145906375,453,Miscellaneous store retailers,Fewer than 5 employees per establishment,FALSE,65426,753500168,120768,24956.88
US,10128767,145906375,453,Miscellaneous store retailers,5 to 9 employees per establishment,FALSE,23192,910880948,152109,23953.32
US,10128767,145906375,453,Miscellaneous store retailers,10 to 19 employees per establishment,FALSE,14896,1247104747,203581,24503.4
US,10128767,145906375,453,Miscellaneous store retailers,20 to 49 employees per establishment,FALSE,7333,1387637048,205923,26954.48
US,10128767,145906375,453,Miscellaneous store retailers,50 to 99 employees per establishment,FALSE,1063,594858452,69063,34453.09
US,10128767,145906375,453,Miscellaneous store retailers,100 to 249 employees per establishment,FALSE,277,410348316,39554,41497.53
US,10128767,145906375,453,Miscellaneous store retailers,250 to 499 employees per establishment,FALSE,44,157592917,15622,40351.53
US,10128767,145906375,453,Miscellaneous store retailers,500 to 999 employees per establishment,TRUE,11,,,
US,10128767,145906375,453,Miscellaneous store retailers,1000 or more employees per establishment,TRUE,2,,,
US,10128767,145906375,454,Nonstore retailers,Fewer than 5 employees per establishment,FALSE,38289,633940012,53050,47799.44
US,10128767,145906375,454,Nonstore retailers,5 to 9 employees per establishment,FALSE,7292,547767691,47760,45876.69
US,10128767,145906375,454,Nonstore retailers,10 to 19 employees per establishment,FALSE,4548,756187056,60329,50137.27
US,10128767,145906375,454,Nonstore retailers,20 to 49 employees per establishment,FALSE,2536,1060457753,75188,56416.58
US,10128767,145906375,454,Nonstore retailers,50 to 99 employees per establishment,FALSE,749,895633088,51557,69487.28
US,10128767,145906375,454,Nonstore retailers,100 to 249 employees per establishment,FALSE,489,1236190074,74494,66377.97
US,10128767,145906375,454,Nonstore retailers,250 to 499 employees per establishment,FALSE,141,807585884,48519,66578.94
US,10128767,145906375,454,Nonstore retailers,500 to 999 employees per establishment,FALSE,67,867225487,44890,77275.61
US,10128767,145906375,454,Nonstore retailers,1000 or more employees per establishment,FALSE,37,3575275088,105993,134925.38
US,10128767,145906375,481,Air transportation,Fewer than 5 employees per establishment,FALSE,3220,107206076,4741,90443.82
US,10128767,145906375,481,Air transportation,5 to 9 employees per establishment,FALSE,628,95295320,4189,90995.77
US,10128767,145906375,481,Air transportation,10 to 19 employees per establishment,FALSE,691,181629614,9467,76739.5
US,10128767,145906375,481,Air transportation,20 to 49 employees per establishment,FALSE,654,372823599,19924,74850.4
US,10128767,145906375,481,Air transportation,50 to 99 employees per establishment,FALSE,274,387158399,19041,81332.95
US,10128767,145906375,481,Air transportation,100 to 249 employees per establishment,FALSE,243,640774790,37963,67515.72
US,10128767,145906375,481,Air transportation,250 to 499 employees per establishment,FALSE,81,501709080,27686,72486.47
US,10128767,145906375,481,Air transportation,500 to 999 employees per establishment,FALSE,59,803914482,41736,77046.97
US,10128767,145906375,481,Air transportation,1000 or more employees per establishment,FALSE,86,9968991249,332661,119869.55
US,10128767,145906375,482,Rail transportation,Fewer than 5 employees per establishment,FALSE,84,1935961,119,65074.32
US,10128767,145906375,482,Rail transportation,5 to 9 employees per establishment,FALSE,15,1744346,97,72179.83
US,10128767,145906375,482,Rail transportation,10 to 19 employees per establishment,FALSE,6,1032262,83,49548.58
US,10128767,145906375,482,Rail transportation,20 to 49 employees per establishment,FALSE,5,1896272,138,55097.49
US,10128767,145906375,483,Water transportation,Fewer than 5 employees per establishment,TRUE,1222,,,
US,10128767,145906375,483,Water transportation,5 to 9 employees per establishment,FALSE,263,33764611,1763,76607.17
US,10128767,145906375,483,Water transportation,10 to 19 employees per establishment,FALSE,178,47240995,2393,78976.31
US,10128767,145906375,483,Water transportation,20 to 49 employees per establishment,FALSE,194,119158882,5986,79629.48
US,10128767,145906375,483,Water transportation,50 to 99 employees per establishment,FALSE,82,125830896,5704,88245.62
US,10128767,145906375,483,Water transportation,100 to 249 employees per establishment,FALSE,91,341006337,14141,96456.63
US,10128767,145906375,483,Water transportation,250 to 499 employees per establishment,FALSE,23,184609881,8205,89995.07
US,10128767,145906375,483,Water transportation,500 to 999 employees per establishment,FALSE,15,358480298,11000,130356.47
US,10128767,145906375,483,Water transportation,1000 or more employees per establishment,TRUE,6,,,
US,10128767,145906375,484,Truck transportation,Fewer than 5 employees per establishment,FALSE,94147,1274591447,126173,40407.85
US,10128767,145906375,484,Truck transportation,5 to 9 employees per establishment,FALSE,16254,1212559036,106456,45560.95
US,10128767,145906375,484,Truck transportation,10 to 19 employees per establishment,FALSE,12443,2049272522,168508,48645.21
US,10128767,145906375,484,Truck transportation,20 to 49 employees per establishment,FALSE,10004,3976015896,302611,52556.13
US,10128767,145906375,484,Truck transportation,50 to 99 employees per establishment,FALSE,3337,3173830135,227918,55701.18
US,10128767,145906375,484,Truck transportation,100 to 249 employees per establishment,FALSE,1772,3798498577,263595,57641.36
US,10128767,145906375,484,Truck transportation,250 to 499 employees per establishment,FALSE,410,1962953453,137762,56995.5
US,10128767,145906375,484,Truck transportation,500 to 999 employees per establishment,FALSE,123,1098610386,80292,54730.75
US,10128767,145906375,484,Truck transportation,1000 or more employees per establishment,FALSE,40,1225864551,84914,57746.17
US,10128767,145906375,485,Transit and ground passenger transportation,Fewer than 5 employees per establishment,FALSE,10525,107717121,15439,27907.8
US,10128767,145906375,485,Transit and ground passenger transportation,5 to 9 employees per establishment,FALSE,2636,114777646,17469,26280.94
US,10128767,145906375,485,Transit and ground passenger transportation,10 to 19 employees per establishment,FALSE,2449,218239090,33436,26108.28
US,10128767,145906375,485,Transit and ground passenger transportation,20 to 49 employees per establishment,FALSE,2659,589309320,82395,28609.1
US,10128767,145906375,485,Transit and ground passenger transportation,50 to 99 employees per establishment,FALSE,1202,612063489,84140,29097.5
US,10128767,145906375,485,Transit and ground passenger transportation,100 to 249 employees per establishment,FALSE,832,1007123298,125753,32034.97
US,10128767,145906375,485,Transit and ground passenger transportation,250 to 499 employees per establishment,FALSE,208,732227426,70267,41682.78
US,10128767,145906375,485,Transit and ground passenger transportation,500 to 999 employees per establishment,FALSE,70,495780149,45940,43167.94
US,10128767,145906375,485,Transit and ground passenger transportation,1000 or more employees per establishment,FALSE,10,2099723453,23387,359126.6
US,10128767,145906375,486,Pipeline transportation,Fewer than 5 employees per establishment,TRUE,1366,,,
US,10128767,145906375,486,Pipeline transportation,5 to 9 employees per establishment,FALSE,603,142715496,4005,142549.19
US,10128767,145906375,486,Pipeline transportation,10 to 19 employees per establishment,FALSE,622,290133212,8426,137732.36
US,10128767,145906375,486,Pipeline transportation,20 to 49 employees per establishment,FALSE,361,417083792,10718,155652.48
US,10128767,145906375,486,Pipeline transportation,50 to 99 employees per establishment,FALSE,108,299049393,7446,160642.5
US,10128767,145906375,486,Pipeline transportation,100 to 249 employees per establishment,FALSE,47,341908204,7089,192923.24
US,10128767,145906375,486,Pipeline transportation,250 to 499 employees per establishment,FALSE,15,390088363,5228,298460.87
US,10128767,145906375,486,Pipeline transportation,500 to 999 employees per establishment,FALSE,5,253121597,3866,261872.5
US,10128767,145906375,486,Pipeline transportation,1000 or more employees per establishment,TRUE,1,,,
US,10128767,145906375,487,Scenic and sightseeing transportation,Fewer than 5 employees per establishment,TRUE,2322,,,
US,10128767,145906375,487,Scenic and sightseeing transportation,5 to 9 employees per establishment,FALSE,391,17206669,2452,28065.79
US,10128767,145906375,487,Scenic and sightseeing transportation,10 to 19 employees per establishment,FALSE,294,28218858,3751,30089.42
US,10128767,145906375,487,Scenic and sightseeing transportation,20 to 49 employees per establishment,FALSE,193,46042148,5594,32924.48
US,10128767,145906375,487,Scenic and sightseeing transportation,50 to 99 employees per establishment,TRUE,65,,,
US,10128767,145906375,487,Scenic and sightseeing transportation,100 to 249 employees per establishment,FALSE,44,64171567,6024,42610.6
US,10128767,145906375,487,Scenic and sightseeing transportation,250 to 499 employees per establishment,TRUE,7,,,
US,10128767,145906375,488,Support activities for transportation,Fewer than 5 employees per establishment,FALSE,26664,600967551,43505,55254.61
US,10128767,145906375,488,Support activities for transportation,5 to 9 employees per establishment,FALSE,7705,673223249,50687,53127.53
US,10128767,145906375,488,Support activities for transportation,10 to 19 employees per establishment,FALSE,5646,1054340004,76477,55145.71
US,10128767,145906375,488,Support activities for transportation,20 to 49 employees per establishment,FALSE,4262,1864357461,129238,57702.92
US,10128767,145906375,488,Support activities for transportation,50 to 99 employees per establishment,FALSE,1453,1460044649,99834,58498.89
US,10128767,145906375,488,Support activities for transportation,100 to 249 employees per establishment,FALSE,870,1947095320,132200,58913.63
US,10128767,145906375,488,Support activities for transportation,250 to 499 employees per establishment,FALSE,248,1289929093,86389,59726.54
US,10128767,145906375,488,Support activities for transportation,500 to 999 employees per establishment,FALSE,93,962101647,62182,61889.4
US,10128767,145906375,488,Support activities for transportation,1000 or more employees per establishment,FALSE,32,1085521823,55234,78612.58
US,10128767,145906375,491,Postal service,Fewer than 5 employees per establishment,FALSE,643,7384937,1117,26445.61
US,10128767,145906375,491,Postal service,5 to 9 employees per establishment,FALSE,133,5042701,835,24156.65
US,10128767,145906375,491,Postal service,10 to 19 employees per establishment,FALSE,80,9147633,1095,33416.01
US,10128767,145906375,491,Postal service,20 to 49 employees per establishment,FALSE,58,15873106,1750,36281.39
US,10128767,145906375,491,Postal service,50 to 99 employees per establishment,TRUE,11,,,
US,10128767,145906375,491,Postal service,100 to 249 employees per establishment,FALSE,5,7192236,726,39608.46
US,10128767,145906375,491,Postal service,250 to 499 employees per establishment,TRUE,3,,,
US,10128767,145906375,492,Couriers and messengers,Fewer than 5 employees per establishment,FALSE,8345,146459663,12393,47273.01
US,10128767,145906375,492,Couriers and messengers,5 to 9 employees per establishment,FALSE,2181,172048951,14905,46171.11
US,10128767,145906375,492,Couriers and messengers,10 to 19 employees per establishment,FALSE,2751,409870001,37903,43254.24
US,10128767,145906375,492,Couriers and messengers,20 to 49 employees per establishment,FALSE,2075,687984143,64115,42922.11
US,10128767,145906375,492,Couriers and messengers,50 to 99 employees per establishment,FALSE,1057,801796519,76736,41795.25
US,10128767,145906375,492,Couriers and messengers,100 to 249 employees per establishment,FALSE,898,1575840391,143753,43848.56
US,10128767,145906375,492,Couriers and messengers,250 to 499 employees per establishment,FALSE,281,1065804837,99620,42794.96
US,10128767,145906375,492,Couriers and messengers,500 to 999 employees per establishment,FALSE,138,1142457151,103161,44298.03
US,10128767,145906375,492,Couriers and messengers,1000 or more employees per establishment,FALSE,117,2877340946,230363,49961.93
US,10128767,145906375,493,Warehousing and storage,Fewer than 5 employees per establishment,FALSE,6705,179132089,13293,53901.33
US,10128767,145906375,493,Warehousing and storage,5 to 9 employees per establishment,FALSE,2894,249508357,19390,51472.44
US,10128767,145906375,493,Warehousing and storage,10 to 19 employees per establishment,FALSE,2660,466236460,36480,51122.42
US,10128767,145906375,493,Warehousing and storage,20 to 49 employees per establishment,FALSE,2659,1071137571,83579,51263.48
US,10128767,145906375,493,Warehousing and storage,50 to 99 employees per establishment,FALSE,1386,1197243494,96589,49580.77
US,10128767,145906375,493,Warehousing and storage,100 to 249 employees per establishment,FALSE,1130,2142228796,177838,48183.74
US,10128767,145906375,493,Warehousing and storage,250 to 499 employees per establishment,FALSE,530,2150169942,188974,45512.5
US,10128767,145906375,493,Warehousing and storage,500 to 999 employees per establishment,FALSE,360,2606868363,253884,41071.75
US,10128767,145906375,493,Warehousing and storage,1000 or more employees per establishment,FALSE,168,2558148797,313979,32590.06
US,10128767,145906375,511,"Publishing industries, except internet",Fewer than 5 employees per establishment,FALSE,36759,1255398909,48890,102712.12
US,10128767,145906375,511,"Publishing industries, except internet",5 to 9 employees per establishment,FALSE,5995,874053362,39263,89045.25
US,10128767,145906375,511,"Publishing industries, except internet",10 to 19 employees per establishment,FALSE,4043,1241057743,54295,91430.72
US,10128767,145906375,511,"Publishing industries, except internet",20 to 49 employees per establishment,FALSE,3234,2477742037,98862,100250.87
US,10128767,145906375,511,"Publishing industries, except internet",50 to 99 employees per establishment,FALSE,1316,2453287246,91460,107294.43
US,10128767,145906375,511,"Publishing industries, except internet",100 to 249 employees per establishment,FALSE,767,3233043745,116541,110966.42
US,10128767,145906375,511,"Publishing industries, except internet",250 to 499 employees per establishment,FALSE,264,3528246060,89973,156858.57
US,10128767,145906375,511,"Publishing industries, except internet",500 to 999 employees per establishment,FALSE,108,2639199729,72500,145611.02
US,10128767,145906375,511,"Publishing industries, except internet",1000 or more employees per establishment,FALSE,42,8513817979,135436,251449.8
US,10128767,145906375,512,Motion picture and sound recording industries,Fewer than 5 employees per establishment,FALSE,24143,623774559,25937,96198.41
US,10128767,145906375,512,Motion picture and sound recording industries,5 to 9 employees per establishment,FALSE,2448,267554451,16255,65840.65
US,10128767,145906375,512,Motion picture and sound recording industries,10 to 19 employees per establishment,FALSE,2010,337501226,27986,48239.15
US,10128767,145906375,512,Motion picture and sound recording industries,20 to 49 employees per establishment,FALSE,2276,659546748,71988,36647.42
US,10128767,145906375,512,Motion picture and sound recording industries,50 to 99 employees per establishment,FALSE,882,612356158,59852,40924.46
US,10128767,145906375,512,Motion picture and sound recording industries,100 to 249 employees per establishment,FALSE,414,904609886,57389,63051.47
US,10128767,145906375,512,Motion picture and sound recording industries,250 to 499 employees per establishment,FALSE,72,616497166,22770,108298.31
US,10128767,145906375,512,Motion picture and sound recording industries,500 to 999 employees per establishment,FALSE,39,805437970,26654,120871.6
US,10128767,145906375,512,Motion picture and sound recording industries,1000 or more employees per establishment,FALSE,41,2777499913,124183,89464.74
US,10128767,145906375,515,"Broadcasting, except internet",Fewer than 5 employees per establishment,FALSE,4207,154737369,6910,89577.33
US,10128767,145906375,515,"Broadcasting, except internet",5 to 9 employees per establishment,FALSE,1580,144118579,10746,53647.14
US,10128767,145906375,515,"Broadcasting, except internet",10 to 19 employees per establishment,FALSE,1378,282445180,18715,60366.58
US,10128767,145906375,515,"Broadcasting, except internet",20 to 49 employees per establishment,FALSE,1121,629504215,34305,73400.87
US,10128767,145906375,515,"Broadcasting, except internet",50 to 99 employees per establishment,FALSE,600,809762567,42233,76694.17
US,10128767,145906375,515,"Broadcasting, except internet",100 to 249 employees per establishment,FALSE,462,1871391202,69236,108116.14
US,10128767,145906375,515,"Broadcasting, except internet",250 to 499 employees per establishment,FALSE,76,859036927,26416,130076.63
US,10128767,145906375,515,"Broadcasting, except internet",500 to 999 employees per establishment,FALSE,30,845131957,20986,161082.35
US,10128767,145906375,515,"Broadcasting, except internet",1000 or more employees per establishment,FALSE,18,2115470633,38125,221951.02
US,10128767,145906375,517,Telecommunications,Fewer than 5 employees per establishment,FALSE,17866,699876245,29068,96307.72
US,10128767,145906375,517,Telecommunications,5 to 9 employees per establishment,FALSE,6022,859007168,40478,84885.63
US,10128767,145906375,517,Telecommunications,10 to 19 employees per establishment,FALSE,4597,1348672841,62078,86902.29
US,10128767,145906375,517,Telecommunications,20 to 49 employees per establishment,FALSE,3501,2652042050,108337,97917.94
US,10128767,145906375,517,Telecommunications,50 to 99 employees per establishment,FALSE,1420,2619714798,98397,106496.08
US,10128767,145906375,517,Telecommunications,100 to 249 employees per establishment,FALSE,875,3642039835,132308,110107.92
US,10128767,145906375,517,Telecommunications,250 to 499 employees per establishment,FALSE,275,2831233796,96934,116831
US,10128767,145906375,517,Telecommunications,500 to 999 employees per establishment,FALSE,135,2793735816,93661,119312.66
US,10128767,145906375,517,Telecommunications,1000 or more employees per establishment,FALSE,44,2916289474,64980,179518.28
US,10128767,145906375,518,"Data processing, hosting and related services",Fewer than 5 employees per establishment,FALSE,18685,730307064,23121,126343.42
US,10128767,145906375,518,"Data processing, hosting and related services",5 to 9 employees per establishment,FALSE,2311,413776528,14994,110384.56
US,10128767,145906375,518,"Data processing, hosting and related services",10 to 19 employees per establishment,FALSE,1655,626713004,22187,112985.73
US,10128767,145906375,518,"Data processing, hosting and related services",20 to 49 employees per establishment,FALSE,1331,1198724104,41271,116181.7
US,10128767,145906375,518,"Data processing, hosting and related services",50 to 99 employees per establishment,FALSE,605,1345733225,41249,130499.56
US,10128767,145906375,518,"Data processing, hosting and related services",100 to 249 employees per establishment,FALSE,395,1803858408,59261,121756.87
US,10128767,145906375,518,"Data processing, hosting and related services",250 to 499 employees per establishment,FALSE,142,1626599143,49921,130334.73
US,10128767,145906375,518,"Data processing, hosting and related services",500 to 999 employees per establishment,FALSE,60,1784259588,41755,170926.56
US,10128767,145906375,518,"Data processing, hosting and related services",1000 or more employees per establishment,FALSE,24,2210362643,40123,220356.83
US,10128767,145906375,519,Other information services,Fewer than 5 employees per establishment,FALSE,19993,582365897,24041,96895.45
US,10128767,145906375,519,Other information services,5 to 9 employees per establishment,FALSE,2409,340839399,15618,87293.99
US,10128767,145906375,519,Other information services,10 to 19 employees per establishment,FALSE,1444,431908951,19353,89271.2
US,10128767,145906375,519,Other information services,20 to 49 employees per establishment,FALSE,1015,822691134,30710,107154.96
US,10128767,145906375,519,Other information services,50 to 99 employees per establishment,FALSE,418,991353036,28555,138869.27
US,10128767,145906375,519,Other information services,100 to 249 employees per establishment,FALSE,264,2100391036,40687,206492.59
US,10128767,145906375,519,Other information services,250 to 499 employees per establishment,FALSE,122,3466774651,43033,322243.36
US,10128767,145906375,519,Other information services,500 to 999 employees per establishment,FALSE,52,2644963076,35490,298107.98
US,10128767,145906375,519,Other information services,1000 or more employees per establishment,FALSE,35,7155681387,84237,339786.7
US,10128767,145906375,521,Monetary authorities - central bank,Fewer than 5 employees per establishment,FALSE,331,14337582,406,141141.09
US,10128767,145906375,521,Monetary authorities - central bank,5 to 9 employees per establishment,TRUE,38,,,
US,10128767,145906375,521,Monetary authorities - central bank,10 to 19 employees per establishment,FALSE,29,14317035,369,155058.14
US,10128767,145906375,521,Monetary authorities - central bank,20 to 49 employees per establishment,FALSE,16,18330770,460,159513.59
US,10128767,145906375,521,Monetary authorities - central bank,50 to 99 employees per establishment,FALSE,11,20131472,781,103062.14
US,10128767,145906375,521,Monetary authorities - central bank,100 to 249 employees per establishment,TRUE,13,,,
US,10128767,145906375,521,Monetary authorities - central bank,250 to 499 employees per establishment,TRUE,1,,,
US,10128767,145906375,521,Monetary authorities - central bank,500 to 999 employees per establishment,FALSE,5,125471335,4511,111249.89
US,10128767,145906375,521,Monetary authorities - central bank,1000 or more employees per establishment,FALSE,7,347189164,10705,129729.72
US,10128767,145906375,522,Credit intermediation and related activities,Fewer than 5 employees per establishment,FALSE,74754,2726834116,155237,70262.63
US,10128767,145906375,522,Credit intermediation and related activities,5 to 9 employees per establishment,FALSE,59692,5898106787,397621,59333.91
US,10128767,145906375,522,Credit intermediation and related activities,10 to 19 employees per establishment,FALSE,27994,6713033268,364343,73700.22
US,10128767,145906375,522,Credit intermediation and related activities,20 to 49 employees per establishment,FALSE,11266,8155298226,332417,98133.35
US,10128767,145906375,522,Credit intermediation and related activities,50 to 99 employees per establishment,FALSE,3411,6936882157,232535,119326.25
US,10128767,145906375,522,Credit intermediation and related activities,100 to 249 employees per establishment,FALSE,1928,9319235495,293509,127004.57
US,10128767,145906375,522,Credit intermediation and related activities,250 to 499 employees per establishment,FALSE,586,6891657114,201954,136499.32
US,10128767,145906375,522,Credit intermediation and related activities,500 to 999 employees per establishment,FALSE,327,8144947078,229699,141836.87
US,10128767,145906375,522,Credit intermediation and related activities,1000 or more employees per establishment,FALSE,225,19140520636,427150,179239.48
US,10128767,145906375,523,"Securities, commodity contracts, investments",Fewer than 5 employees per establishment,FALSE,89046,4872612654,132637,146946.17
US,10128767,145906375,523,"Securities, commodity contracts, investments",5 to 9 employees per establishment,FALSE,11465,3409696302,73624,185248.34
US,10128767,145906375,523,"Securities, commodity contracts, investments",10 to 19 employees per establishment,FALSE,6264,5379102908,83594,257390.79
US,10128767,145906375,523,"Securities, commodity contracts, investments",20 to 49 employees per establishment,FALSE,4107,10074938279,122960,327747.74
US,10128767,145906375,523,"Securities, commodity contracts, investments",50 to 99 employees per establishment,FALSE,1293,8777081424,88505,396681.83
US,10128767,145906375,523,"Securities, commodity contracts, investments",100 to 249 employees per establishment,FALSE,706,11247698731,106611,422007.62
US,10128767,145906375,523,"Securities, commodity contracts, investments",250 to 499 employees per establishment,FALSE,267,9801094341,89853,436318.46
US,10128767,145906375,523,"Securities, commodity contracts, investments",500 to 999 employees per establishment,FALSE,137,8759437678,96099,364601.84
US,10128767,145906375,523,"Securities, commodity contracts, investments",1000 or more employees per establishment,FALSE,76,19179080032,143700,533864.44
US,10128767,145906375,524,Insurance carriers and related activities,Fewer than 5 employees per establishment,FALSE,140448,3743356669,237443,63061.14
US,10128767,145906375,524,Insurance carriers and related activities,5 to 9 employees per establishment,FALSE,28294,3067423204,178688,68665.58
US,10128767,145906375,524,Insurance carriers and related activities,10 to 19 employees per establishment,FALSE,12405,3856661055,165222,93369
US,10128767,145906375,524,Insurance carriers and related activities,20 to 49 employees per establishment,FALSE,7760,6650636402,233536,113912.13
US,10128767,145906375,524,Insurance carriers and related activities,50 to 99 employees per establishment,FALSE,2943,6006212564,203154,118259.11
US,10128767,145906375,524,Insurance carriers and related activities,100 to 249 employees per establishment,FALSE,2048,9798696422,315708,124148.98
US,10128767,145906375,524,Insurance carriers and related activities,250 to 499 employees per establishment,FALSE,767,7695629810,265119,116108.46
US,10128767,145906375,524,Insurance carriers and related activities,500 to 999 employees per establishment,FALSE,417,8186699408,286767,114192.91
US,10128767,145906375,524,Insurance carriers and related activities,1000 or more employees per establishment,FALSE,249,16972217003,483299,140469.61
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",Fewer than 5 employees per establishment,FALSE,4853,197958985,4374,181018.66
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",5 to 9 employees per establishment,TRUE,379,,,
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",10 to 19 employees per establishment,FALSE,172,105792706,2201,192262.98
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",20 to 49 employees per establishment,FALSE,98,182631611,2964,246466.41
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",50 to 99 employees per establishment,FALSE,29,105432992,1972,213860.02
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",100 to 249 employees per establishment,TRUE,10,,,
US,10128767,145906375,525,"Funds, trusts, and other financial vehicles",250 to 499 employees per establishment,TRUE,3,,,
US,10128767,145906375,531,Real estate,Fewer than 5 employees per establishment,FALSE,277059,4805144518,400765,47959.72
US,10128767,145906375,531,Real estate,5 to 9 employees per establishment,FALSE,43129,3789956566,276122,54902.64
US,10128767,145906375,531,Real estate,10 to 19 employees per establishment,FALSE,18747,3872925538,245384,63132.57
US,10128767,145906375,531,Real estate,20 to 49 employees per establishment,FALSE,9196,4808932515,269194,71456.84
US,10128767,145906375,531,Real estate,50 to 99 employees per establishment,FALSE,2465,3621068897,167557,86443.7
US,10128767,145906375,531,Real estate,100 to 249 employees per establishment,FALSE,1067,3780928579,157897,95782.15
US,10128767,145906375,531,Real estate,250 to 499 employees per establishment,FALSE,220,1630988562,72619,89838.53
US,10128767,145906375,531,Real estate,500 to 999 employees per establishment,TRUE,54,,,
US,10128767,145906375,531,Real estate,1000 or more employees per establishment,TRUE,17,,,
US,10128767,145906375,532,Rental and leasing services,Fewer than 5 employees per establishment,FALSE,28334,683767744,51475,53133.62
US,10128767,145906375,532,Rental and leasing services,5 to 9 employees per establishment,FALSE,13145,940533466,85556,43972.76
US,10128767,145906375,532,Rental and leasing services,10 to 19 employees per establishment,FALSE,7722,1329610314,101767,52260.96
US,10128767,145906375,532,Rental and leasing services,20 to 49 employees per establishment,FALSE,4220,1888668773,123846,61000.56
US,10128767,145906375,532,Rental and leasing services,50 to 99 employees per establishment,FALSE,1184,1251606385,78599,63695.52
US,10128767,145906375,532,Rental and leasing services,100 to 249 employees per establishment,FALSE,461,1089585823,65985,66050.52
US,10128767,145906375,532,Rental and leasing services,250 to 499 employees per establishment,TRUE,68,,,
US,10128767,145906375,532,Rental and leasing services,500 to 999 employees per establishment,TRUE,16,,,
US,10128767,145906375,532,Rental and leasing services,1000 or more employees per establishment,TRUE,12,,,
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,Fewer than 5 employees per establishment,FALSE,2333,81666577,3203,101998.22
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,5 to 9 employees per establishment,FALSE,415,71864799,2659,108121.56
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,10 to 19 employees per establishment,FALSE,251,77236806,3392,91072.19
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,20 to 49 employees per establishment,FALSE,164,134225249,4868,110284.35
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,50 to 99 employees per establishment,FALSE,39,79080959,2627,120412.58
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,100 to 249 employees per establishment,FALSE,19,118957753,2817,168894.11
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,250 to 499 employees per establishment,TRUE,7,,,
US,10128767,145906375,533,Lessors of nonfinancial intangible assets,500 to 999 employees per establishment,TRUE,1,,,
US,10128767,145906375,541,Professional and technical services,Fewer than 5 employees per establishment,FALSE,940823,23226820455,1230408,75509.33
US,10128767,145906375,541,Professional and technical services,5 to 9 employees per establishment,FALSE,139999,16279971818,907246,71777.51
US,10128767,145906375,541,Professional and technical services,10 to 19 employees per establishment,FALSE,85290,22144861216,1134066,78107.84
US,10128767,145906375,541,Professional and technical services,20 to 49 employees per establishment,FALSE,52903,35349834794,1575811,89731.17
US,10128767,145906375,541,Professional and technical services,50 to 99 employees per establishment,FALSE,17000,29957060327,1155716,103683.15
US,10128767,145906375,541,Professional and technical services,100 to 249 employees per establishment,FALSE,8859,38112897653,1315622,115877.99
US,10128767,145906375,541,Professional and technical services,250 to 499 employees per establishment,FALSE,2320,25151057517,781201,128781.49
US,10128767,145906375,541,Professional and technical services,500 to 999 employees per establishment,FALSE,834,19353188708,561563,137852.22
US,10128767,145906375,541,Professional and technical services,1000 or more employees per establishment,FALSE,406,29524761015,777006,151992.38
US,10128767,145906375,551,Management of companies and enterprises,Fewer than 5 employees per establishment,FALSE,37674,2442033309,55626,175603.73
US,10128767,145906375,551,Management of companies and enterprises,5 to 9 employees per establishment,FALSE,8513,2001714931,56604,141453.12
US,10128767,145906375,551,Management of companies and enterprises,10 to 19 employees per establishment,FALSE,7224,3124863509,99552,125557.46
US,10128767,145906375,551,Management of companies and enterprises,20 to 49 employees per establishment,FALSE,6961,6922617870,216329,128001.66
US,10128767,145906375,551,Management of companies and enterprises,50 to 99 employees per establishment,FALSE,3568,7720401520,248355,124344.78
US,10128767,145906375,551,Management of companies and enterprises,100 to 249 employees per establishment,FALSE,2808,15659395290,434166,144271.15
US,10128767,145906375,551,Management of companies and enterprises,250 to 499 employees per establishment,FALSE,1102,14406621946,381270,151143.51
US,10128767,145906375,551,Management of companies and enterprises,500 to 999 employees per establishment,FALSE,524,15309008349,357391,171341.85
US,10128767,145906375,551,Management of companies and enterprises,1000 or more employees per establishment,FALSE,282,25731942289,542880,189595.92
US,10128767,145906375,561,Administrative and support services,Fewer than 5 employees per establishment,FALSE,346841,5916854093,486791,48619.22
US,10128767,145906375,561,Administrative and support services,5 to 9 employees per establishment,FALSE,68754,4810197838,445520,43187.3
US,10128767,145906375,561,Administrative and support services,10 to 19 employees per establishment,FALSE,46398,7009530925,620996,45150.22
