area_fips,area_title,total_businesses,total_employees,industry_code,industry_title,disclosure_warning,businesses,total_qtrly_wages,employees,avg_annual_wage
36000,New York,638073,9393611,313,Textile mills,FALSE,175,51086461,3391,60267.16
36000,New York,638073,9393611,314,Textile product mills,FALSE,294,43520285,3381,51493.14
36000,New York,638073,9393611,315,Apparel manufacturing,FALSE,1048,170119829,12548,54230.1
36000,New York,638073,9393611,316,Leather and allied product manufacturing,FALSE,92,13939992,1252,44548.58
36000,New York,638073,9393611,321,Wood product manufacturing,FALSE,492,86821546,7738,44882.55
36000,New York,638073,9393611,322,Paper manufacturing,FALSE,255,244478219,14528,67310.74
36000,New York,638073,9393611,323,Printing and related support activities,FALSE,1544,257085855,19705,52186.93
36000,New York,638073,9393611,324,Petroleum and coal products manufacturing,FALSE,114,22298800,1228,72654.25
36000,New York,638073,9393611,325,Chemical manufacturing,FALSE,626,927844418,38709,95879.76
36000,New York,638073,9393611,326,Plastics and rubber products manufacturing,FALSE,412,308681928,21171,58321.65
36000,New York,638073,9393611,327,Nonmetallic mineral product manufacturing,FALSE,708,254263415,15314,66411.88
36000,New York,638073,9393611,331,Primary metal manufacturing,FALSE,178,197285362,10728,73561.33
36000,New York,638073,9393611,332,Fabricated metal product manufacturing,FALSE,2195,770223826,49903,61738.09
36000,New York,638073,9393611,333,Machinery manufacturing,FALSE,977,776134435,37321,83184
36000,New York,638073,9393611,334,Computer and electronic product manufacturing,FALSE,898,1569276655,55548,113003.29
36000,New York,638073,9393611,335,Electrical equipment and appliance mfg.,FALSE,333,247047907,13360,73964.59
36000,New York,638073,9393611,336,Transportation equipment manufacturing,FALSE,343,442620605,21714,81537.7
36000,New York,638073,9393611,337,Furniture and related product manufacturing,FALSE,1000,159461783,12238,52118.79
36000,New York,638073,9393611,339,Miscellaneous manufacturing,FALSE,1910,481116361,30263,63590.66
36000,New York,638073,9393611,423,"Merchant wholesalers, durable goods",FALSE,15794,3429680443,154006,89079.14
36000,New York,638073,9393611,424,"Merchant wholesalers, nondurable goods",FALSE,12406,3287224362,149987,87667.11
36000,New York,638073,9393611,425,Electronic markets and agents and brokers,FALSE,5915,654196830,21080,124137.98
36000,New York,638073,9393611,441,Motor vehicle and parts dealers,FALSE,4616,1077990295,80400,53631.58
36000,New York,638073,9393611,442,Furniture and home furnishings stores,FALSE,3279,276993028,27830,39811.67
36000,New York,638073,9393611,443,Electronics and appliance stores,FALSE,3524,456074556,34052,53573.89
36000,New York,638073,9393611,444,Building material and garden supply stores,FALSE,4228,594746994,61200,38872.35
36000,New York,638073,9393611,445,Food and beverage stores,FALSE,16733,1475596831,215451,27395.46
36000,New York,638073,9393611,446,Health and personal care stores,FALSE,8618,1069984873,87613,48850.32
36000,New York,638073,9393611,447,Gasoline stations,TRUE,4559,185926683,29580,25142.22
36000,New York,638073,9393611,448,Clothing and clothing accessories stores,FALSE,10089,1095696632,117745,37222.59
36000,New York,638073,9393611,451,"Sports, hobby, music instrument, book stores",FALSE,3135,182283972,29694,24554.71
36000,New York,638073,9393611,452,General merchandise stores,FALSE,3516,931420862,137551,27085.9
36000,New York,638073,9393611,453,Miscellaneous store retailers,FALSE,7000,512400094,45035,45510.94
36000,New York,638073,9393611,454,Nonstore retailers,FALSE,3934,771960646,39053,79068.67
36000,New York,638073,9393611,481,Air transportation,FALSE,311,926902652,35019,105874.26
36000,New York,638073,9393611,482,Rail transportation,TRUE,2,,,
36000,New York,638073,9393611,483,Water transportation,TRUE,102,88084592,3518,100143.54
36000,New York,638073,9393611,484,Truck transportation,FALSE,4309,512218804,38931,52628.37
36000,New York,638073,9393611,485,Transit and ground passenger transportation,TRUE,3084,1886350891,136618,55229.8
36000,New York,638073,9393611,486,Pipeline transportation,FALSE,65,10558327,387,109224.07
36000,New York,638073,9393611,487,Scenic and sightseeing transportation,FALSE,202,21385738,2177,39287.94
36000,New York,638073,9393611,488,Support activities for transportation,FALSE,2487,602934536,40357,59760.09
36000,New York,638073,9393611,491,Postal service,TRUE,1747,666759543,42583,62631.03
36000,New York,638073,9393611,492,Couriers and messengers,FALSE,1334,462869680,41182,44958.45
36000,New York,638073,9393611,493,Warehousing and storage,TRUE,685,319667125,30819,41490.07
36000,New York,638073,9393611,511,"Publishing industries, except internet",FALSE,3397,2249378629,61648,145950.61
36000,New York,638073,9393611,512,Motion picture and sound recording industries,FALSE,3803,1410252366,56720,99453.04
36000,New York,638073,9393611,515,"Broadcasting, except internet",FALSE,472,1851695812,34542,214426.26
36000,New York,638073,9393611,517,Telecommunications,FALSE,1537,1296729382,41910,123762.26
36000,New York,638073,9393611,518,"Data processing, hosting and related services",TRUE,1172,835222667,18701,178644.52
36000,New York,638073,9393611,519,Other information services,TRUE,2398,2839659533,58167,195277.45
36000,New York,638073,9393611,521,Monetary authorities - central bank,TRUE,21,,,
36000,New York,638073,9393611,522,Credit intermediation and related activities,TRUE,8967,11023328974,169142,260687.64
36000,New York,638073,9393611,523,"Securities, commodity contracts, investments",FALSE,9437,34981149960,197160,709701.95
36000,New York,638073,9393611,524,Insurance carriers and related activities,TRUE,9773,5668275490,144174,157261.71
36000,New York,638073,9393611,525,"Funds, trusts, and other financial vehicles",TRUE,453,,,
36000,New York,638073,9393611,531,Real estate,TRUE,32216,3685754204,171685,85872.65
36000,New York,638073,9393611,532,Rental and leasing services,FALSE,2634,359812034,23634,60896.5
36000,New York,638073,9393611,533,Lessors of nonfinancial intangible assets,FALSE,205,86160041,2238,154017.65
36000,New York,638073,9393611,541,Professional and technical services,TRUE,70634,20844430533,680043,122606.48
36000,New York,638073,9393611,551,Management of companies and enterprises,FALSE,3874,6641765404,144639,183678.41
36000,New York,638073,9393611,561,Administrative and support services,FALSE,35319,7565244967,494977,61136.17
36000,New York,638073,9393611,562,Waste management and remediation services,TRUE,1649,373808550,24105,62029.19
36000,New York,638073,9393611,611,Educational services,FALSE,14262,15804331337,1002327,63070.56
36000,New York,638073,9393611,621,Ambulatory health care services,FALSE,38149,7713059766,606320,50884.44
36000,New York,638073,9393611,622,Hospitals,FALSE,410,8981729066,458984,78274.88
36000,New York,638073,9393611,623,Nursing and residential care facilities,FALSE,6206,2862282697,278360,41130.61
36000,New York,638073,9393611,624,Social assistance,FALSE,13405,2857245006,371819,30737.99
36000,New York,638073,9393611,711,Performing arts and spectator sports,TRUE,6784,1301555125,58719,88662.8
36000,New York,638073,9393611,712,"Museums, historical sites, zoos, and parks",TRUE,718,271586015,19469,55798.66
36000,New York,638073,9393611,713,"Amusements, gambling, and recreation",FALSE,5282,641613966,88481,29005.73
36000,New York,638073,9393611,721,Accommodation,TRUE,3356,1246550140,96474,51684.22
36000,New York,638073,9393611,722,Food services and drinking places,TRUE,49094,4297793146,651296,26395.32
36000,New York,638073,9393611,811,Repair and maintenance,TRUE,12100,635381594,59732,42548.59
36000,New York,638073,9393611,812,Personal and laundry services,FALSE,22759,947248177,124764,30369.2
36000,New York,638073,9393611,813,Membership associations and organizations,TRUE,16350,2109839788,154741,54538.61
36000,New York,638073,9393611,814,Private households,FALSE,20764,267668002,26626,40212.03
36000,New York,638073,9393611,921,"Executive, legislative and general government",FALSE,2327,3292271031,210919,62436.59
36000,New York,638073,9393611,922,"Justice, public order, and safety activities",FALSE,2010,3620240440,168180,86103.78
36000,New York,638073,9393611,923,Administration of human resource programs,FALSE,728,852653107,51967,65630.35
36000,New York,638073,9393611,924,Administration of environmental programs,FALSE,1003,631043896,32035,78795.13
36000,New York,638073,9393611,925,Community and housing program administration,FALSE,398,257040309,12871,79884.07
36000,New York,638073,9393611,926,Administration of economic programs,FALSE,875,815477898,40513,80515.18
36000,New York,638073,9393611,927,Space research and technology,FALSE,1,1196842,34,140804.94
36000,New York,638073,9393611,928,National security and international affairs,FALSE,136,181976931,9974,72982.96
36000,New York,638073,9393611,999,Unclassified,TRUE,41623,322058630,24773,52002.25
37000,North Carolina,283627,4440121,111,Crop production,FALSE,1351,72301255,9690,29846.75
37000,North Carolina,283627,4440121,112,Animal production and aquaculture,FALSE,787,84762820,8450,40122.83
37000,North Carolina,283627,4440121,113,Forestry and logging,FALSE,497,30210309,2818,42881.91
37000,North Carolina,283627,4440121,114,"Fishing, hunting and trapping",TRUE,19,291783,25,46685.28
37000,North Carolina,283627,4440121,115,Agriculture and forestry support activities,FALSE,489,45373724,4267,42537.87
37000,North Carolina,283627,4440121,211,Oil and gas extraction,TRUE,1,,,
37000,North Carolina,283627,4440121,212,"Mining, except oil and gas",FALSE,160,49210593,2767,71147.85
37000,North Carolina,283627,4440121,213,Support activities for mining,TRUE,50,,,
37000,North Carolina,283627,4440121,221,Utilities,TRUE,594,459753969,14358,128085.98
37000,North Carolina,283627,4440121,236,Construction of buildings,FALSE,9163,860666449,50586,68055.7
37000,North Carolina,283627,4440121,237,Heavy and civil engineering construction,FALSE,1750,519701239,35491,58573.29
37000,North Carolina,283627,4440121,238,Specialty trade contractors,TRUE,16677,1724932859,140956,48949.54
37000,North Carolina,283627,4440121,311,Food manufacturing,FALSE,820,601869684,57591,41802.8
37000,North Carolina,283627,4440121,312,Beverage and tobacco product manufacturing,FALSE,403,158992107,11426,55661.38
37000,North Carolina,283627,4440121,313,Textile mills,FALSE,379,285431848,26925,42403.99
37000,North Carolina,283627,4440121,314,Textile product mills,FALSE,278,58458034,6325,36967.56
37000,North Carolina,283627,4440121,315,Apparel manufacturing,FALSE,169,49091912,6899,28463.2
37000,North Carolina,283627,4440121,316,Leather and allied product manufacturing,FALSE,36,5666606,772,29360.65
37000,North Carolina,283627,4440121,321,Wood product manufacturing,FALSE,561,227675816,18631,48880.2
37000,North Carolina,283627,4440121,322,Paper manufacturing,FALSE,215,302474802,17338,69784.43
37000,North Carolina,283627,4440121,323,Printing and related support activities,FALSE,850,127093613,11123,45706.17
37000,North Carolina,283627,4440121,324,Petroleum and coal products manufacturing,FALSE,25,9718316,533,72932.95
37000,North Carolina,283627,4440121,325,Chemical manufacturing,FALSE,549,1132019862,41939,107968.23
37000,North Carolina,283627,4440121,326,Plastics and rubber products manufacturing,FALSE,404,513909930,35440,58003.38
37000,North Carolina,283627,4440121,327,Nonmetallic mineral product manufacturing,FALSE,591,243604446,15930,61167.44
37000,North Carolina,283627,4440121,331,Primary metal manufacturing,FALSE,89,148682912,8144,73029.96
37000,North Carolina,283627,4440121,332,Fabricated metal product manufacturing,FALSE,1472,521168852,38457,54207.96
37000,North Carolina,283627,4440121,333,Machinery manufacturing,FALSE,729,665481732,36073,73793.46
37000,North Carolina,283627,4440121,334,Computer and electronic product manufacturing,FALSE,401,979734309,32848,119306.41
37000,North Carolina,283627,4440121,335,Electrical equipment and appliance mfg.,FALSE,250,434243634,22676,76598.56
37000,North Carolina,283627,4440121,336,Transportation equipment manufacturing,FALSE,399,595249787,37386,63686.92
37000,North Carolina,283627,4440121,337,Furniture and related product manufacturing,FALSE,841,354064092,35797,39563.92
37000,North Carolina,283627,4440121,339,Miscellaneous manufacturing,FALSE,775,202560695,14450,56070.87
37000,North Carolina,283627,4440121,423,"Merchant wholesalers, durable goods",TRUE,10692,2098838236,104336,80464.59
37000,North Carolina,283627,4440121,424,"Merchant wholesalers, nondurable goods",FALSE,5122,1052324163,61775,68139.16
37000,North Carolina,283627,4440121,425,Electronic markets and agents and brokers,FALSE,4334,536894308,19470,110301.86
37000,North Carolina,283627,4440121,441,Motor vehicle and parts dealers,FALSE,4570,796443871,69448,45872.82
37000,North Carolina,283627,4440121,442,Furniture and home furnishings stores,FALSE,1689,134682466,15912,33856.12
37000,North Carolina,283627,4440121,443,Electronics and appliance stores,FALSE,1290,176254583,14333,49187.33
37000,North Carolina,283627,4440121,444,Building material and garden supply stores,FALSE,2423,388166832,45282,34289.09
37000,North Carolina,283627,4440121,445,Food and beverage stores,TRUE,3590,526666748,91753,22960.28
37000,North Carolina,283627,4440121,446,Health and personal care stores,TRUE,3306,311707782,32246,38665.83
37000,North Carolina,283627,4440121,447,Gasoline stations,FALSE,4403,161449815,31771,20326.9
37000,North Carolina,283627,4440121,448,Clothing and clothing accessories stores,FALSE,3678,185188110,38367,19307.02
37000,North Carolina,283627,4440121,451,"Sports, hobby, music instrument, book stores",FALSE,1611,82820249,16717,19817.01
37000,North Carolina,283627,4440121,452,General merchandise stores,FALSE,2609,635690148,104563,24317.98
37000,North Carolina,283627,4440121,453,Miscellaneous store retailers,FALSE,3778,156267601,24815,25188.88
37000,North Carolina,283627,4440121,454,Nonstore retailers,FALSE,1768,154258347,12915,47777.72
37000,North Carolina,283627,4440121,481,Air transportation,FALSE,121,317153558,15586,81396.21
37000,North Carolina,283627,4440121,483,Water transportation,FALSE,39,2860296,252,45341.55
37000,North Carolina,283627,4440121,484,Truck transportation,FALSE,4358,573578080,47149,48660.55
37000,North Carolina,283627,4440121,485,Transit and ground passenger transportation,TRUE,373,70482369,8374,33668.58
37000,North Carolina,283627,4440121,486,Pipeline transportation,FALSE,37,11077454,379,117015.36
37000,North Carolina,283627,4440121,487,Scenic and sightseeing transportation,FALSE,80,1636783,229,28548.54
37000,North Carolina,283627,4440121,488,Support activities for transportation,TRUE,1180,263208221,18761,56117.17
37000,North Carolina,283627,4440121,491,Postal service,FALSE,796,271751823,19163,56723.29
37000,North Carolina,283627,4440121,492,Couriers and messengers,FALSE,506,188853400,20093,37596.48
37000,North Carolina,283627,4440121,493,Warehousing and storage,FALSE,527,350428587,32390,43276.59
37000,North Carolina,283627,4440121,511,"Publishing industries, except internet",FALSE,2190,697397692,24240,115080.54
37000,North Carolina,283627,4440121,512,Motion picture and sound recording industries,FALSE,638,41182715,5461,30164.96
37000,North Carolina,283627,4440121,515,"Broadcasting, except internet",FALSE,268,169430168,8215,82501.3
37000,North Carolina,283627,4440121,517,Telecommunications,FALSE,1090,588112555,25887,90874.98
37000,North Carolina,283627,4440121,518,"Data processing, hosting and related services",FALSE,793,273687556,9785,111876.64
37000,North Carolina,283627,4440121,519,Other information services,FALSE,586,71179450,3449,82558.81
37000,North Carolina,283627,4440121,521,Monetary authorities - central bank,FALSE,11,7145869,265,107998.02
37000,North Carolina,283627,4440121,522,Credit intermediation and related activities,FALSE,5241,3225401311,95104,135657.39
37000,North Carolina,283627,4440121,523,"Securities, commodity contracts, investments",FALSE,3881,1311222338,25286,207425.39
37000,North Carolina,283627,4440121,524,Insurance carriers and related activities,TRUE,5871,1575810852,59730,105528.94
37000,North Carolina,283627,4440121,525,"Funds, trusts, and other financial vehicles",FALSE,125,3707196,151,98421.13
37000,North Carolina,283627,4440121,531,Real estate,TRUE,11444,603465935,43886,55003.05
37000,North Carolina,283627,4440121,532,Rental and leasing services,FALSE,1650,173438621,14196,48870.86
37000,North Carolina,283627,4440121,533,Lessors of nonfinancial intangible assets,FALSE,88,13630304,582,93732.75
37000,North Carolina,283627,4440121,541,Professional and technical services,TRUE,39369,5655315312,265075,85339.1
37000,North Carolina,283627,4440121,551,Management of companies and enterprises,FALSE,1812,3176412071,84906,149644.29
37000,North Carolina,283627,4440121,561,Administrative and support services,TRUE,18511,2677745310,281727,38018.96
37000,North Carolina,283627,4440121,562,Waste management and remediation services,TRUE,930,171507677,12172,56362.92
37000,North Carolina,283627,4440121,611,Educational services,FALSE,6584,4685094228,398268,47054.65
37000,North Carolina,283627,4440121,621,Ambulatory health care services,TRUE,16831,3297106145,221490,59544.02
37000,North Carolina,283627,4440121,622,Hospitals,FALSE,515,3388402804,218496,62031.39
37000,North Carolina,283627,4440121,623,Nursing and residential care facilities,TRUE,2295,751915102,102197,29429.93
37000,North Carolina,283627,4440121,624,Social assistance,TRUE,5192,518735738,84242,24630.84
37000,North Carolina,283627,4440121,711,Performing arts and spectator sports,TRUE,1313,280917030,14193,79172.44
37000,North Carolina,283627,4440121,712,"Museums, historical sites, zoos, and parks",TRUE,202,39441223,4386,35967.37
37000,North Carolina,283627,4440121,713,"Amusements, gambling, and recreation",TRUE,2782,216737454,47572,18224.08
37000,North Carolina,283627,4440121,721,Accommodation,FALSE,2223,270362289,43360,24940.98
37000,North Carolina,283627,4440121,722,Food services and drinking places,TRUE,19844,1645366151,383857,17145.6
37000,North Carolina,283627,4440121,811,Repair and maintenance,FALSE,7372,477491614,42814,44610.44
37000,North Carolina,283627,4440121,812,Personal and laundry services,TRUE,5901,249674425,38065,26236.87
37000,North Carolina,283627,4440121,813,Membership associations and organizations,TRUE,3021,259009972,23635,43834.99
37000,North Carolina,283627,4440121,814,Private households,FALSE,7859,44344112,8664,20472.81
37000,North Carolina,283627,4440121,921,"Executive, legislative and general government",FALSE,784,1686605534,150389,44859.81
37000,North Carolina,283627,4440121,922,"Justice, public order, and safety activities",FALSE,318,434417680,31913,54449.68
37000,North Carolina,283627,4440121,923,Administration of human resource programs,FALSE,285,224244451,14336,62569.66
37000,North Carolina,283627,4440121,924,Administration of environmental programs,TRUE,318,56549019,2387,94748.43
37000,North Carolina,283627,4440121,925,Community and housing program administration,TRUE,89,22328750,2077,43001.93
37000,North Carolina,283627,4440121,926,Administration of economic programs,FALSE,690,288366941,22163,52043.97
37000,North Carolina,283627,4440121,927,Space research and technology,FALSE,1,191143,6,127428.67
37000,North Carolina,283627,4440121,928,National security and international affairs,FALSE,56,301608477,16363,73727.88
38000,North Dakota,31672,413370,111,Crop production,FALSE,726,22431713,2329,38520.4
38000,North Dakota,31672,413370,112,Animal production and aquaculture,FALSE,116,6494690,620,41901.23
38000,North Dakota,31672,413370,113,Forestry and logging,TRUE,1,,,
38000,North Dakota,31672,413370,114,"Fishing, hunting and trapping",TRUE,2,,,
38000,North Dakota,31672,413370,115,Agriculture and forestry support activities,FALSE,133,8375267,741,45230.96
38000,North Dakota,31672,413370,211,Oil and gas extraction,TRUE,98,134174961,2725,196978.17
38000,North Dakota,31672,413370,212,"Mining, except oil and gas",FALSE,59,44985967,1753,102649.1
38000,North Dakota,31672,413370,213,Support activities for mining,FALSE,625,430616956,16916,101826.78
38000,North Dakota,31672,413370,221,Utilities,FALSE,180,107302685,3734,114936.38
38000,North Dakota,31672,413370,236,Construction of buildings,TRUE,937,78562643,5149,61035.33
38000,North Dakota,31672,413370,237,Heavy and civil engineering construction,TRUE,509,84497377,4664,72472.91
38000,North Dakota,31672,413370,238,Specialty trade contractors,FALSE,2218,192241292,13107,58668.28
38000,North Dakota,31672,413370,311,Food manufacturing,TRUE,125,66877612,4903,54564.27
38000,North Dakota,31672,413370,312,Beverage and tobacco product manufacturing,FALSE,25,2845034,318,35786.59
38000,North Dakota,31672,413370,313,Textile mills,TRUE,2,,,
38000,North Dakota,31672,413370,314,Textile product mills,FALSE,15,2618110,237,44125.45
38000,North Dakota,31672,413370,315,Apparel manufacturing,FALSE,3,114749,18,25980.91
38000,North Dakota,31672,413370,316,Leather and allied product manufacturing,TRUE,1,,,
38000,North Dakota,31672,413370,321,Wood product manufacturing,FALSE,26,19520356,1846,42305.27
38000,North Dakota,31672,413370,322,Paper manufacturing,TRUE,3,,,
38000,North Dakota,31672,413370,323,Printing and related support activities,FALSE,58,7150005,736,38858.72
38000,North Dakota,31672,413370,324,Petroleum and coal products manufacturing,TRUE,7,,,
38000,North Dakota,31672,413370,325,Chemical manufacturing,FALSE,20,7500725,409,73416.56
38000,North Dakota,31672,413370,326,Plastics and rubber products manufacturing,FALSE,27,22758119,1532,59420.68
38000,North Dakota,31672,413370,327,Nonmetallic mineral product manufacturing,FALSE,83,14334632,1142,50194.22
38000,North Dakota,31672,413370,331,Primary metal manufacturing,TRUE,6,,,
38000,North Dakota,31672,413370,332,Fabricated metal product manufacturing,FALSE,132,29240844,2359,49574.76
38000,North Dakota,31672,413370,333,Machinery manufacturing,FALSE,85,88987857,5895,60381.92
38000,North Dakota,31672,413370,334,Computer and electronic product manufacturing,FALSE,26,22593299,1438,62861.02
38000,North Dakota,31672,413370,335,Electrical equipment and appliance mfg.,FALSE,6,1357389,166,32642.62
38000,North Dakota,31672,413370,336,Transportation equipment manufacturing,FALSE,34,33873362,2678,50595.01
38000,North Dakota,31672,413370,337,Furniture and related product manufacturing,FALSE,63,9005518,837,43019.99
38000,North Dakota,31672,413370,339,Miscellaneous manufacturing,FALSE,62,5534711,496,44604.79
38000,North Dakota,31672,413370,423,"Merchant wholesalers, durable goods",FALSE,1390,227418650,12366,73564.54
38000,North Dakota,31672,413370,424,"Merchant wholesalers, nondurable goods",TRUE,1259,185922225,11161,66630.83
38000,North Dakota,31672,413370,425,Electronic markets and agents and brokers,FALSE,127,5910800,299,78986.19
38000,North Dakota,31672,413370,441,Motor vehicle and parts dealers,FALSE,424,81738740,6850,47732.97
38000,North Dakota,31672,413370,442,Furniture and home furnishings stores,FALSE,146,13650701,1427,38272.99
38000,North Dakota,31672,413370,443,Electronics and appliance stores,FALSE,180,16219147,1420,45677.02
38000,North Dakota,31672,413370,444,Building material and garden supply stores,FALSE,319,47077404,4893,38482.89
38000,North Dakota,31672,413370,445,Food and beverage stores,FALSE,306,38063325,7138,21329.97
38000,North Dakota,31672,413370,446,Health and personal care stores,FALSE,260,23364471,2473,37786.21
38000,North Dakota,31672,413370,447,Gasoline stations,TRUE,420,34828791,5335,26113.43
38000,North Dakota,31672,413370,448,Clothing and clothing accessories stores,FALSE,322,11770582,2664,17671.34
38000,North Dakota,31672,413370,451,"Sports, hobby, music instrument, book stores",FALSE,135,14424997,2190,26343.02
38000,North Dakota,31672,413370,452,General merchandise stores,FALSE,148,51145443,8250,24797.79
38000,North Dakota,31672,413370,453,Miscellaneous store retailers,FALSE,304,13644267,2131,25615.02
38000,North Dakota,31672,413370,454,Nonstore retailers,FALSE,93,9691508,848,45732.64
38000,North Dakota,31672,413370,481,Air transportation,FALSE,19,1072760,115,37421.86
38000,North Dakota,31672,413370,484,Truck transportation,FALSE,1219,173216560,10440,66366.5
38000,North Dakota,31672,413370,485,Transit and ground passenger transportation,TRUE,72,7614550,1311,23238.71
38000,North Dakota,31672,413370,486,Pipeline transportation,FALSE,83,55675923,1351,164802.93
38000,North Dakota,31672,413370,487,Scenic and sightseeing transportation,TRUE,1,,,
38000,North Dakota,31672,413370,488,Support activities for transportation,TRUE,216,26731931,1983,53922.2
38000,North Dakota,31672,413370,491,Postal service,TRUE,279,22160220,1789,49547.72
38000,North Dakota,31672,413370,492,Couriers and messengers,FALSE,90,17926709,1716,41795.32
38000,North Dakota,31672,413370,493,Warehousing and storage,FALSE,44,8597443,727,47325.37
38000,North Dakota,31672,413370,511,"Publishing industries, except internet",TRUE,150,52506591,2378,88308.21
38000,North Dakota,31672,413370,512,Motion picture and sound recording industries,TRUE,54,1756216,439,16001.97
38000,North Dakota,31672,413370,515,"Broadcasting, except internet",TRUE,64,11357475,1037,43808.97
38000,North Dakota,31672,413370,517,Telecommunications,TRUE,89,32588439,1714,76052.37
38000,North Dakota,31672,413370,518,"Data processing, hosting and related services",TRUE,36,7141523,530,53898.29
38000,North Dakota,31672,413370,519,Other information services,TRUE,34,1174641,150,31393.52
38000,North Dakota,31672,413370,521,Monetary authorities - central bank,TRUE,0,,,
38000,North Dakota,31672,413370,522,Credit intermediation and related activities,TRUE,675,178130696,9650,73836.56
38000,North Dakota,31672,413370,523,"Securities, commodity contracts, investments",FALSE,355,29459957,1036,113745.01
38000,North Dakota,31672,413370,524,Insurance carriers and related activities,FALSE,870,132137018,7185,73566.12
38000,North Dakota,31672,413370,525,"Funds, trusts, and other financial vehicles",FALSE,23,445430,53,33407.25
38000,North Dakota,31672,413370,531,Real estate,FALSE,836,36270808,3610,40189.26
38000,North Dakota,31672,413370,532,Rental and leasing services,FALSE,245,38756682,2144,72318.49
38000,North Dakota,31672,413370,533,Lessors of nonfinancial intangible assets,FALSE,12,483999,26,75428.42
38000,North Dakota,31672,413370,541,Professional and technical services,FALSE,2998,298403051,16723,71376.91
38000,North Dakota,31672,413370,551,Management of companies and enterprises,FALSE,182,125758678,3519,142948.2
38000,North Dakota,31672,413370,561,Administrative and support services,TRUE,1964,106478739,11676,36478.86
38000,North Dakota,31672,413370,562,Waste management and remediation services,FALSE,133,9174522,662,55407.28
38000,North Dakota,31672,413370,611,Educational services,FALSE,472,407489916,37207,43808.27
38000,North Dakota,31672,413370,621,Ambulatory health care services,FALSE,1277,271711619,14554,74678.53
38000,North Dakota,31672,413370,622,Hospitals,TRUE,74,336919708,24815,54309.77
38000,North Dakota,31672,413370,623,Nursing and residential care facilities,TRUE,211,131336263,16052,32728.38
38000,North Dakota,31672,413370,624,Social assistance,TRUE,812,75103458,10920,27511.26
38000,North Dakota,31672,413370,711,Performing arts and spectator sports,TRUE,95,3893385,964,16160.71
38000,North Dakota,31672,413370,712,"Museums, historical sites, zoos, and parks",TRUE,55,1802133,212,34002.51
38000,North Dakota,31672,413370,713,"Amusements, gambling, and recreation",FALSE,476,42076316,8202,20520.86
38000,North Dakota,31672,413370,721,Accommodation,FALSE,406,33971187,6228,21817.19
38000,North Dakota,31672,413370,722,Food services and drinking places,TRUE,1701,116853050,27660,16898.29
38000,North Dakota,31672,413370,811,Repair and maintenance,FALSE,901,51888520,4258,48744.5
38000,North Dakota,31672,413370,812,Personal and laundry services,TRUE,527,21425463,3283,26102.09
38000,North Dakota,31672,413370,813,Membership associations and organizations,TRUE,465,30901685,3800,32530.94
38000,North Dakota,31672,413370,814,Private households,FALSE,134,858667,168,20485.1
38000,North Dakota,31672,413370,921,"Executive, legislative and general government",TRUE,408,164598429,12960,50803.29
38000,North Dakota,31672,413370,922,"Justice, public order, and safety activities",FALSE,140,42885090,2808,61097.12
38000,North Dakota,31672,413370,923,Administration of human resource programs,TRUE,52,3071378,180,68126.68
38000,North Dakota,31672,413370,924,Administration of environmental programs,FALSE,202,19212052,1295,59326.97
38000,North Dakota,31672,413370,925,Community and housing program administration,TRUE,13,746835,61,48972.79
38000,North Dakota,31672,413370,926,Administration of economic programs,FALSE,235,23167422,1511,61343.57
38000,North Dakota,31672,413370,928,National security and international affairs,TRUE,27,25782479,1552,66449.69
39000,Ohio,300158,5345853,111,Crop production,FALSE,705,51342205,6344,32373.84
39000,Ohio,300158,5345853,112,Animal production and aquaculture,FALSE,513,57761143,6265,36876.66
39000,Ohio,300158,5345853,113,Forestry and logging,FALSE,81,2768130,270,40958.77
39000,Ohio,300158,5345853,114,"Fishing, hunting and trapping",FALSE,18,201589,31,26011.48
39000,Ohio,300158,5345853,115,Agriculture and forestry support activities,TRUE,326,20729323,2051,40421.17
39000,Ohio,300158,5345853,211,Oil and gas extraction,FALSE,122,22420651,1057,84846.36
39000,Ohio,300158,5345853,212,"Mining, except oil and gas",FALSE,296,68540963,4105,66787.78
39000,Ohio,300158,5345853,213,Support activities for mining,FALSE,463,130011784,6396,81303.95
39000,Ohio,300158,5345853,221,Utilities,FALSE,1017,733520017,28577,102672.78
39000,Ohio,300158,5345853,236,Construction of buildings,FALSE,6442,761523414,47792,63736.03
39000,Ohio,300158,5345853,237,Heavy and civil engineering construction,FALSE,1867,547087003,31668,69102.82
39000,Ohio,300158,5345853,238,Specialty trade contractors,TRUE,15240,1812551316,132787,54600.4
39000,Ohio,300158,5345853,311,Food manufacturing,FALSE,1075,819277986,59768,54830.24
39000,Ohio,300158,5345853,312,Beverage and tobacco product manufacturing,FALSE,329,127201444,9796,51941.92
39000,Ohio,300158,5345853,313,Textile mills,FALSE,55,31183075,1935,64472.24
39000,Ohio,300158,5345853,314,Textile product mills,FALSE,201,25150175,2411,41719.95
39000,Ohio,300158,5345853,315,Apparel manufacturing,FALSE,77,15615921,1735,36009.04
39000,Ohio,300158,5345853,316,Leather and allied product manufacturing,FALSE,42,9394737,894,42018.95
39000,Ohio,300158,5345853,321,Wood product manufacturing,FALSE,607,132362744,12844,41221.66
39000,Ohio,300158,5345853,322,Paper manufacturing,FALSE,325,367193390,20486,71696.45
